1,6,7999,1046
1,6,7999,307
1,6,7999,1668
1,6,7999,170
1,6,7999,4486
1,6,7999,331
1,6,7999,412
1,6,7999,198
1,6,7999,1823
1,6,7999,64
1,6,7999,28
1,6,17,7999
1,6,17,1272
1,6,17,473
1,6,17,1367
1,6,156,2318
1,6,2275,20
1,6,1606,4
1,6,128,629
1,6,2283,14
1,6,1915,231
1,6,238,6097
1,6,238,2008
1,6,238,157
1,6,1624,82
1,6,1627,156
1,6,1627,2051
1,6,1274,2421
1,6,163,622
1,6,163,2033
1,6,3995,556
1,6,2904,31
1,6,2911,6655
1,6,328,1832
1,6,461,477
1,6,7076,4544
1,6,1637,310
1,6,4090,4
1,6,4101,344
1,6,135,378
1,6,1645,1498
1,6,1059,2903
1,6,883,1913
1,6,883,383
1,6,747,29
1,6,747,4
1,6,703,13
1,6,465,5132
1,6,4234,1
1,6,4238,13
1,6,7711,692
1,6,7737,4
1,6,621,240
1,6,621,391
1,6,622,4
1,6,7752,552
1,6,7780,26
1,6,625,7999
1,6,1459,240
1,6,286,224
1,6,508,653
1,6,973,5529
1,6,973,523
1,6,7939,1
1,6,976,2960
1,6,485,48
1,6,109,48
1,6,1179,117
1,6,1077,1572
1,6,338,2469
1,6,1081,4
1,6,259,141
1,6,259,7913
1,6,259,853
1,6,387,8
1,6,387,4
1,6,904,4
1,6,1493,297
1,6,1493,1762
1,6,1726,2337
1,6,1726,674
1,6,4493,932
1,6,1088,378
1,6,1089,186
1,6,1730,330
1,6,4509,5458
1,6,1324,1487
1,6,3186,208
1,6,164,59
1,6,715,12
1,6,442,10
1,6,442,13
1,6,389,771
1,6,41,7999
1,6,41,247
1,6,41,2493
1,6,41,589
1,6,224,4
1,6,588,7999
1,6,3223,66
1,6,1510,4
1,6,4674,7
1,6,4676,256
1,6,591,2917
1,6,344,1432
1,6,344,4
1,6,344,2125
1,6,917,13
1,6,2100,8
1,6,1522,26
1,6,1522,4
1,6,412,14
1,6,2119,4056
1,6,1786,2598
1,6,1102,229
1,6,3324,8
1,6,2603,7999
1,6,1010,446
1,6,4842,1232
1,6,596,809
1,6,522,2017
1,6,2132,7
1,6,523,109
1,6,1537,747
1,6,1109,202
1,6,229,7618
1,6,229,148
1,6,2637,4
1,6,846,3172
1,6,1817,7
1,6,2147,1622
1,6,2147,4950
1,6,208,135
1,6,1019,4
1,6,4981,13
1,6,1823,4
1,6,5018,1
1,6,932,6503
1,6,1124,164
1,6,1125,517
1,6,1569,4
1,6,853,383
1,6,853,594
1,6,853,303
1,6,51,1593
1,6,51,7886
1,6,5120,4
1,6,530,1487
1,6,5149,1
1,6,533,13
1,6,3482,1306
1,6,730,7999
1,55,18,1031
1,55,18,5701
1,55,18,3666
1,55,7999,447
1,55,2,698
1,607,242,12
1,2764,28,2
1,251,5,7999
1,251,5,6
1,251,5,6067
1,251,5,3772
1,251,5,271
1,251,5,128
1,251,5,6601
1,251,5,1156
1,251,5,7341
1,251,5,115
1,251,5,37
1,251,5,2040
1,251,5,97
1,251,5,822
1,251,5,2084
1,251,5,71
1,251,5,598
1,251,5,532
1,608,11,96
1,608,199,24
1,6116,2493,4411
1,1136,8,425
1,1252,158,20
1,252,6,1350
1,6132,1,45
1,1406,2578,103
1,866,232,179
1,866,1247,5
1,866,863,5
1,866,157,300
1,6140,45,4622
1,3747,11,7
1,3750,6758,1
1,1882,5,2
1,1883,8,748
1,106,11,4756
1,106,11,392
1,106,9,6337
1,106,9,2400
1,106,6,846
1,106,84,1
1,106,210,254
1,106,1277,7999
1,106,463,21
1,106,44,2897
1,106,22,7455
1,106,2,3100
1,106,91,1729
1,294,895,4
1,6164,9,5
1,6173,3,8000
1,6174,1,1969
1,2782,759,3393
1,1595,8,1730
1,84,7,41
1,84,4,6
1,84,2,904
1,6185,103,198
1,1256,2023,645
1,458,84,1211
1,458,84,2
1,458,216,6
1,6191,1,4618
1,295,2901,26
1,65,7999,11
1,65,7999,71
1,65,608,425
1,65,500,11
1,65,1428,5
1,65,751,9
1,65,36,4876
1,65,4447,5
1,65,4,4083
1,65,4,4295
1,65,4,41
1,65,1754,11
1,65,1103,2
1,65,21,10
1,65,21,13
1,65,53,10
1,65,76,2738
1,65,31,7464
1,6196,1,11
1,397,6,1189
1,397,79,2
1,397,203,51
1,397,44,147
1,397,22,252
1,397,22,836
1,397,902,4552
1,397,4,2473
1,3771,9,2590
1,6197,3821,1
1,3772,4833,4
1,6203,1,1482
1,6207,37,7999
1,154,2958,90
1,154,546,36
1,245,329,4782
1,245,74,792
1,245,142,2
1,6216,8,4277
1,39,6019,238
1,39,7999,7121
1,39,377,18
1,39,2253,8
1,39,154,546
1,39,6279,46
1,39,1892,2322
1,39,1410,307
1,39,3827,3248
1,39,1039,23
1,39,1658,26
1,39,964,1522
1,39,1443,344
1,39,144,26
1,39,144,7
1,39,663,4932
1,39,337,4
1,39,2017,4589
1,39,2470,2249
1,39,157,256
1,39,170,4
1,39,556,26
1,39,556,21
1,39,4607,161
1,39,2528,21
1,39,3449,13
1,378,14,676
1,271,124,13
1,8,18,3668
1,8,11,491
1,8,9,17
1,8,1,176
1,8,1,56
1,8,10,22
1,8,5633,14
1,8,536,88
1,8,604,861
1,8,3705,24
1,8,7999,78
1,8,7999,1412
1,8,7999,4338
1,8,7999,4504
1,8,7999,217
1,8,7999,58
1,8,17,84
1,8,6,250
1,8,6,7999
1,8,6,624
1,8,6,338
1,8,6,440
1,8,6,409
1,8,6,344
1,8,6,2166
1,8,6,782
1,8,2773,7
1,8,942,1799
1,8,106,47
1,8,65,607
1,8,26,18
1,8,26,2723
1,8,348,11
1,8,79,99
1,8,6514,7446
1,8,1910,2451
1,8,111,20
1,8,25,9
1,8,1425,2070
1,8,697,35
1,8,1161,79
1,8,1432,6
1,8,194,42
1,8,7422,1710
1,8,1064,4
1,8,3001,309
1,8,120,2162
1,8,4201,2644
1,8,3019,5146
1,8,318,535
1,8,181,185
1,8,14,210
1,8,14,91
1,8,3053,1746
1,8,7772,7109
1,8,7782,55
1,8,115,392
1,8,63,6
1,8,7951,1
1,8,7966,4671
1,8,44,7999
1,8,44,105
1,8,44,1083
1,8,191,504
1,8,151,1492
1,8,466,97
1,8,89,63
1,8,89,31
1,8,7,13
1,8,7,2
1,8,981,691
1,8,22,360
1,8,22,458
1,8,22,1047
1,8,22,20
1,8,37,605
1,8,37,132
1,8,37,231
1,8,287,2614
1,8,4468,1
1,8,171,74
1,8,137,22
1,8,30,1795
1,8,1333,20
1,8,73,158
1,8,74,128
1,8,74,248
1,8,74,4600
1,8,113,581
1,8,632,2
1,8,178,64
1,8,999,2671
1,8,1093,7999
1,8,3253,9
1,8,68,4
1,8,1520,22
1,8,518,18
1,8,1356,37
1,8,1210,22
1,8,413,718
1,8,289,7999
1,8,3355,1947
1,8,99,65
1,8,3375,46
1,8,110,194
1,8,110,2
1,8,1111,580
1,8,846,4148
1,8,173,6
1,8,13,7999
1,8,13,44
1,8,13,1476
1,8,13,20
1,8,13,37
1,8,13,2483
1,8,2,5651
1,8,2,6076
1,8,2,2829
1,8,2,128
1,8,2,614
1,8,2,3930
1,8,2,3975
1,8,2,4018
1,8,2,1986
1,8,2,240
1,8,2,487
1,8,2,998
1,8,2,1519
1,8,2,4811
1,8,2,674
1,8,2,1817
1,8,2,4926
1,8,2,851
1,8,2,209
1,8,62,1351
1,8,95,20
1,8,95,58
1,8,47,17
1,8,47,207
1,8,47,58
1,8,50,501
1,8,50,72
1,8,850,3762
1,8,359,7
1,8,359,98
1,8,183,4
1,8,1831,7999
1,8,1831,57
1,8,452,629
1,8,209,737
1,8,209,995
1,8,601,1
1,8,304,269
1,8,100,731
1,8,100,207
1,8,100,671
1,8,159,99
1,8,102,4202
1,8,143,56
1,8,532,4503
1,8,28,7564
1,8,28,1987
1,8,939,91
1,8,315,892
1,8,420,788
1,8,57,34
1,8,57,1227
1,643,18,2232
1,643,6,18
1,643,39,642
1,643,80,3325
1,643,41,1035
1,643,683,13
1,210,238,156
1,210,4911,932
1,3791,1,7176
1,92,226,3
1,92,304,269
1,1600,293,83
1,737,4150,2636
1,737,7,39
1,737,31,1138
1,2258,9,5
1,3798,422,18
1,3798,29,220
1,35,17,7688
1,35,3736,56
1,35,348,9
1,35,7612,3308
1,35,552,9
1,3806,1,48
1,3806,88,49
1,6291,3,88
1,2798,4957,1
1,27,11,6650
1,27,11,4000
1,27,32,324
1,27,7999,156
1,27,7999,3455
1,27,6,1451
1,27,457,4
1,27,351,12
1,27,6991,4
1,27,147,80
1,27,119,219
1,27,194,68
1,27,4138,3805
1,27,1471,515
1,27,7,1067
1,27,20,219
1,27,22,31
1,27,97,27
1,27,1328,297
1,27,30,2554
1,27,446,27
1,27,107,350
1,27,2560,36
1,27,2,1435
1,27,2,115
1,27,2,388
1,27,2,279
1,27,476,261
1,6308,6,286
1,1142,2927,20
1,1038,11,3
1,1038,14,39
1,6317,2,2135
1,6318,568,1
1,1410,1106,14
1,3814,4087,4
1,1143,4,30
1,26,18,5799
1,26,5730,1200
1,26,5733,3
1,26,7999,627
1,26,6,569
1,26,6,1810
1,26,92,211
1,26,468,2014
1,26,468,291
1,26,2,85
1,26,2,1321
1,26,2,3196
1,26,2,51
1,26,50,1509
1,1898,4,1015
1,1900,1,1619
1,945,4108,8
1,738,5,1389
1,2809,2,347
1,2810,4,2
1,3835,65,2987
1,6374,6534,23
1,6386,2501,1
1,6388,823,59
1,2273,3,8000
1,2818,49,509
1,156,485,48
1,6396,111,461
1,645,502,3468
1,180,1,439
1,180,40,70
1,948,78,27
1,6416,12,487
1,348,23,6
1,348,23,149
1,2825,1022,29
1,2828,7999,3
1,2277,684,1
1,870,6,1762
1,870,2,1321
1,79,17,120
1,79,17,2
1,79,3027,8
1,79,22,7156
1,79,22,980
1,79,22,5007
1,79,4,37
1,79,2,154
1,79,2,6240
1,79,2,1761
1,79,2,1024
1,192,9,696
1,192,725,3
1,192,2,1702
1,192,2,59
1,335,6,1020
1,335,37,18
1,335,2628,106
1,2278,23,6
1,324,3428,9
1,949,10,2
1,1148,17,10
1,6456,1,225
1,1041,29,2
1,6466,3362,254
1,317,11,1
1,128,123,162
1,128,123,196
1,6483,2026,104
1,6486,11,27
1,2843,7999,1565
1,220,27,72
1,220,14,502
1,220,1726,8
1,220,1187,21
1,220,30,2435
1,220,41,2096
1,220,4,7999
1,220,1222,35
1,220,5062,157
1,1151,2922,195
1,3879,1,1928
1,1267,1820,39
1,1267,31,190
1,6576,7999,1
1,6581,1,1756
1,6583,1,5065
1,3891,2091,49
1,1152,3299,8
1,1416,12,2507
1,6598,45,1108
1,2290,1,1744
1,2291,1342,1
1,6607,1,8
1,6608,305,4
1,572,615,7
1,572,20,6
1,572,21,10
1,572,118,40
1,2857,1,320
1,111,8,115
1,1153,35,827
1,6635,4,619
1,43,1,27
1,43,17,3093
1,43,6,452
1,43,65,6180
1,43,65,21
1,43,65,1543
1,43,737,751
1,43,26,468
1,43,26,107
1,43,79,80
1,43,79,4
1,43,25,339
1,43,265,5
1,43,702,3
1,43,120,26
1,43,309,477
1,43,1455,124
1,43,810,1445
1,43,115,797
1,43,36,7999
1,43,40,63
1,43,44,194
1,43,44,36
1,43,44,4379
1,43,44,20
1,43,81,47
1,43,7,4023
1,43,22,948
1,43,817,10
1,43,59,2085
1,43,165,4
1,43,98,72
1,43,1332,40
1,43,73,7999
1,43,73,325
1,43,73,140
1,43,73,315
1,43,826,21
1,43,311,9
1,43,916,73
1,43,411,6086
1,43,21,10
1,43,21,77
1,43,90,167
1,43,99,46
1,43,13,44
1,43,13,2
1,43,13,31
1,43,2,5782
1,43,2,7999
1,43,2,180
1,43,2,1269
1,43,2,3017
1,43,2,972
1,43,2,514
1,43,2,1492
1,43,2,2531
1,43,2,1211
1,43,2,371
1,43,2,674
1,43,2,1110
1,43,2,3443
1,43,62,2013
1,43,62,2113
1,43,127,301
1,43,47,484
1,43,47,756
1,43,47,443
1,43,47,290
1,43,50,115
1,43,58,42
1,43,52,3574
1,43,57,42
1,953,105,1922
1,953,64,5423
1,25,32,7897
1,25,32,73
1,25,7999,7999
1,25,715,12
1,25,72,4
1,25,50,4761
1,25,5133,4
1,1046,4405,117
1,2859,3,88
1,693,1,8
1,693,1,1981
1,693,1,750
1,693,1,2063
1,693,1,4744
1,693,1,725
1,693,1,5
1,693,1,58
1,693,49,8000
1,6654,6783,2503
1,459,1,4260
1,500,11,17
1,500,11,2
1,1618,2,978
1,1618,2,41
1,380,12,2473
1,380,12,90
1,380,20,6
1,105,34,4213
1,105,2075,121
1,1619,1,7901
1,1619,1,126
1,740,3317,3363
1,6682,2352,1
1,2867,4344,7999
1,6691,307,1
1,237,8,20
1,955,2,59
1,6709,8,1693
1,3937,10,15
1,3938,66,2563
1,2297,7999,1
1,2298,119,42
1,3944,4,2340
1,162,1,21
1,162,8,193
1,162,8,68
1,162,4,7999
1,162,4,3886
1,162,4,3947
1,162,4,2
1,3947,206,763
1,501,29,6541
1,871,37,831
1,1156,985,20
1,1919,1,608
1,2877,3247,1
1,1271,645,82
1,6762,1962,1
1,238,12,524
1,238,3,8000
1,193,157,488
1,193,407,340
1,1158,2002,40
1,1158,1079,1979
1,1158,68,3484
1,2302,378,26
1,2303,759,7999
1,6778,1,505
1,3963,3,8000
1,2882,770,6
1,2882,90,350
1,3965,12,6790
1,6812,8,1903
1,399,2421,8
1,350,26,18
1,350,1022,26
1,694,550,811
1,3979,532,4955
1,6846,1,36
1,6848,8,74
1,6849,2939,1
1,6854,1396,897
1,2891,751,9
1,1928,1,48
1,6866,1,4528
1,3988,3384,1
1,351,411,544
1,6869,1,1334
1,1423,11,28
1,1423,28,7999
1,1423,28,6
1,6884,2541,8
1,741,483,350
1,741,483,279
1,48,27,39
1,48,21,10
1,326,11,28
1,326,5,1401
1,326,28,5618
1,326,28,5674
1,326,28,5735
1,326,28,687
1,326,28,55
1,326,28,273
1,326,28,258
1,326,28,2
1,6896,10,101
1,800,2,410
1,1426,799,350
1,1426,799,82
1,1426,799,2063
1,254,7999,665
1,254,36,609
1,2907,28,183
1,1933,7,6
1,1933,13,17
1,6932,675,8
1,215,7999,106
1,215,422,6
1,215,20,458
1,215,1210,6
1,2314,1,8
1,2314,1,254
1,2314,1,1751
1,2314,1,2
1,1279,25,71
1,1279,159,408
1,4027,1054,64
1,327,8,441
1,1937,2,281
1,2319,1711,8
1,2920,10,1456
1,804,404,4071
1,6985,8,74
1,479,8,74
1,328,481,1
1,328,3404,8
1,83,34,6194
1,83,34,2880
1,83,337,39
1,83,42,34
1,83,2122,1044
1,226,146,364
1,1431,7,289
1,1633,11,25
1,7025,1,4765
1,284,296,57
1,284,198,20
1,284,198,2647
1,461,7999,1
1,7038,8,120
1,1944,1,20
1,2944,1,2818
1,2944,1,2944
1,7051,15,30
1,364,35,324
1,364,162,1
1,364,1571,11
1,364,231,68
1,699,7999,117
1,2328,1,27
1,2328,1,25
1,2328,1,489
1,805,418,6362
1,1637,1,18
1,1637,8,596
1,806,7999,2507
1,4086,3,8000
1,653,7865,7
1,463,995,13
1,7112,1020,13
1,575,23,4720
1,7120,28,2768
1,7123,75,66
1,4099,1,294
1,4099,1,8
1,7152,1999,1419
1,1433,3919,14
1,1433,2133,7999
1,7160,7999,1
1,7164,1,18
1,135,1116,8
1,7170,1463,23
1,7176,8,2655
1,1645,1410,1106
1,1645,285,488
1,881,3194,1
1,431,11,2130
1,431,1821,118
1,431,2,7999
1,431,62,329
1,4112,2,1931
1,4113,1,661
1,147,42,40
1,147,42,216
1,147,42,420
1,297,4,713
1,297,4,1122
1,297,4,2
1,2348,9,1
1,7264,6,224
1,542,23,2
1,432,4,694
1,119,42,108
1,194,42,40
1,194,42,451
1,7335,2,923
1,1963,3847,1
1,168,18,3628
1,168,1582,138
1,168,3645,24
1,168,941,138
1,168,29,5611
1,168,29,2224
1,168,29,5992
1,168,29,6038
1,168,29,39
1,962,2163,2175
1,962,2663,21
1,883,6785,6
1,4151,23,1063
1,2364,415,165
1,4154,97,4
1,963,316,859
1,1060,45,7999
1,2982,63,2756
1,265,5652,1
1,7385,1,4288
1,2365,545,2841
1,221,52,44
1,7397,302,12
1,222,7999,6
1,222,4212,14
1,222,36,478
1,222,129,20
1,222,2599,183
1,7407,5027,3483
1,7413,7999,13
1,1658,14,1814
1,1658,14,2
1,1061,4,465
1,1061,4,164
1,2372,124,10
1,4172,1288,18
1,1969,332,387
1,1970,9,3
1,7447,1,3104
1,7459,2834,1
1,7467,4,778
1,434,28,6
1,4181,904,64
1,1444,61,4476
1,4191,11,28
1,2381,12,68
1,3003,1,2043
1,7526,7999,28
1,1294,154,3
1,1294,7,1067
1,1294,7,126
1,1294,2,5172
1,544,10,273
1,544,13,1402
1,7538,88,1
1,120,9,5
1,120,7999,7999
1,120,26,18
1,120,1652,4064
1,120,7968,3
1,120,174,4702
1,120,359,1626
1,120,359,4214
1,120,359,44
1,120,359,22
1,120,359,71
1,120,359,2
1,1295,1,1970
1,1296,7,460
1,136,196,21
1,7577,75,599
1,144,297,4
1,144,7481,4
1,4212,29,444
1,1068,6831,3
1,2394,13,145
1,7598,7532,23
1,884,382,14
1,2395,5,444
1,1981,3,8000
1,750,342,57
1,750,5,6
1,3021,4336,1
1,7638,8,246
1,2401,1720,12
1,4233,15,7
1,655,64,3576
1,2404,3,8000
1,885,196,116
1,140,1431,40
1,140,331,123
1,7668,10,6
1,309,1669,22
1,309,533,3363
1,7681,140,156
1,752,6,2300
1,2408,7999,6
1,436,49,4980
1,436,297,8
1,181,8,4230
1,181,240,619
1,579,32,18
1,579,2704,18
1,298,13,5320
1,85,1895,389
1,85,614,12
1,85,875,181
1,3042,121,14
1,352,1187,8
1,7707,373,8
1,1169,1,8
1,1169,1,579
1,1169,1,53
1,1169,1,58
1,1169,61,41
1,1169,61,596
1,4260,1,7999
1,3045,39,157
1,1070,6,7999
1,1070,25,680
1,657,7999,1289
1,657,165,2635
1,657,76,6
1,621,1509,2038
1,621,5071,40
1,14,640,2722
1,14,792,7999
1,14,39,7404
1,14,210,255
1,14,401,49
1,14,401,88
1,14,1475,3
1,14,157,3
1,14,37,268
1,14,97,109
1,14,840,742
1,14,13,1087
1,14,2,85
1,14,2,3313
1,14,2,1793
1,14,2,600
1,14,62,197
1,14,52,1092
1,14,87,6
1,1684,11,14
1,623,162,395
1,4272,6,3465
1,7751,264,619
1,1453,161,1
1,505,11,7
1,2419,11,7
1,1991,8,2922
1,1991,4,1112
1,7757,1570,1
1,506,69,905
1,7758,2083,7
1,3052,2157,1
1,4278,1,2583
1,658,117,7857
1,1994,7999,8
1,1455,14,964
1,29,640,6053
1,29,18,235
1,29,18,5925
1,29,18,2241
1,29,18,6050
1,29,5581,33
1,29,5741,69
1,29,6,6504
1,29,3889,707
1,29,4149,3
1,29,1171,8
1,29,37,7999
1,29,4843,1
1,7791,8,74
1,810,21,10
1,4285,152,1227
1,7810,157,3401
1,4288,1,29
1,4288,1,20
1,705,250,5
1,705,861,5
1,7813,1,7999
1,1456,36,6182
1,1456,171,37
1,7825,1686,7999
1,285,488,4
1,754,40,70
1,7840,8,74
1,7843,3,8000
1,4294,4153,1026
1,507,626,21
1,969,12,193
1,969,12,144
1,3061,7999,1
1,1457,3411,192
1,3063,168,5
1,1458,148,585
1,7853,1465,1
1,7854,141,3415
1,971,3029,2
1,7863,1,693
1,7864,1,1744
1,4300,4520,53
1,4300,718,2937
1,1071,14,329
1,1071,7,1760
1,1071,31,1780
1,661,110,885
1,115,557,5
1,706,1662,35
1,4311,7048,3902
1,7898,14,846
1,4314,273,458
1,7901,8,2639
1,4317,2821,1
1,63,233,915
1,63,7999,1730
1,63,6,3354
1,63,538,4
1,63,236,1051
1,63,70,505
1,63,70,597
1,63,70,357
1,63,70,2
1,63,70,139
1,63,22,7583
1,63,406,18
1,3076,6582,14
1,2437,20,279
1,7953,4962,1
1,7965,1,7999
1,2440,3,8000
1,7970,23,206
1,4333,4064,840
1,36,7999,1337
1,36,6,493
1,36,2761,62
1,36,55,1031
1,36,644,118
1,36,737,7999
1,36,539,6201
1,36,70,1178
1,36,70,121
1,36,70,231
1,36,70,2691
1,36,1151,56
1,36,63,517
1,36,207,406
1,36,42,2434
1,36,1346,39
1,36,634,39
1,36,261,56
1,36,1543,165
1,36,5140,32
1,7977,2008,1
1,7980,1,3247
1,40,7999,6
1,40,70,7999
1,40,70,3428
1,40,6879,7999
1,40,667,5
1,40,98,51
1,40,724,122
1,40,2,281
1,44,865,10
1,44,6286,10
1,44,335,9
1,44,3954,2
1,44,2920,10
1,44,147,40
1,44,147,42
1,44,7349,10
1,44,7890,7999
1,44,20,4186
1,44,20,552
1,44,227,1005
1,44,311,9
1,44,53,101
1,44,1802,3182
1,44,2162,10
1,44,2668,2
1,44,31,297
1,44,46,7999
1,44,46,34
1,44,46,274
1,974,4,6
1,974,4,67
1,974,4,2
1,974,1832,26
1,974,1832,4
1,811,82,1
1,811,2452,1061
1,1462,515,14
1,2448,7999,3229
1,182,594,48
1,509,45,998
1,4340,1,1756
1,191,1723,1212
1,2450,2376,609
1,485,71,4
1,2453,1362,1403
1,662,1889,8
1,1176,20,17
1,2456,1,18
1,2456,1,57
1,466,147,17
1,299,1,106
1,299,1,65
1,299,1,1041
1,299,1,953
1,299,1,1618
1,299,1,4333
1,299,1,44
1,299,1,7
1,299,1,20
1,299,1,4
1,299,1,23
1,299,1,1217
1,299,1,21
1,299,1,71
1,299,1,50
1,299,1,2687
1,299,1,58
1,299,1,64
1,1469,520,8
1,2458,12,1759
1,1178,476,474
1,89,1855,40
1,89,787,660
1,89,1036,241
1,89,575,3
1,89,119,414
1,89,1449,10
1,89,763,2
1,89,290,7999
1,89,4992,3
1,89,2161,10
1,89,57,451
1,89,1577,7
1,81,92,1
1,81,92,576
1,81,26,84
1,81,404,157
1,81,22,889
1,81,4483,1
1,81,2,1451
1,81,2,383
1,81,62,635
1,81,1835,1
1,3104,3,8000
1,1470,1,156
1,1470,1,432
1,1470,1,387
1,1470,1,72
1,1470,1,31
1,2462,1,7999
1,3107,317,76
1,7,9,7535
1,7,603,3
1,7,7999,4
1,7,6,7999
1,7,6,3873
1,7,6,1019
1,7,570,5
1,7,794,603
1,7,2894,28
1,7,577,1
1,7,703,1
1,7,266,233
1,7,1486,2881
1,7,712,4
1,7,821,28
1,7,554,1556
1,7,72,6543
1,7,1784,3
1,7,71,460
1,7,2,7999
1,7,2,85
1,7,2,3072
1,7,2,4574
1,7,2,782
1,7,183,5
1,7,1836,1
1,4363,1330,1
1,103,1,8
1,4367,168,5452
1,756,6,224
1,257,18,187
1,257,1,999
1,257,7999,6423
1,257,6,18
1,257,6,4312
1,257,6,1485
1,257,6,2493
1,257,6,846
1,257,55,91
1,257,1139,6382
1,257,804,1096
1,257,744,1065
1,257,4175,23
1,257,7740,619
1,257,285,1290
1,257,3113,1
1,257,3166,312
1,257,97,1455
1,257,30,1115
1,257,166,2588
1,257,1207,6923
1,257,71,470
1,257,373,4
1,257,2,128
1,257,2,6782
1,257,2,208
1,257,174,13
1,257,183,28
1,246,8,2427
1,1308,1,2
1,129,423,46
1,1473,209,1466
1,896,13,2
1,1474,6,56
1,4371,6,536
1,4372,1,2
1,383,8,1883
1,240,2525,124
1,353,8,1035
1,4378,124,10
1,3118,13,44
1,628,57,1135
1,439,145,8
1,206,111,1719
1,206,2168,488
1,114,6,7999
1,157,1413,8
1,310,195,31
1,152,2258,7999
1,152,802,9
1,152,631,7999
1,1312,1,8
1,1312,1,36
1,1312,88,21
1,20,18,1583
1,20,7999,7999
1,20,7999,7
1,20,17,2
1,20,688,78
1,20,295,708
1,20,39,439
1,20,1926,2
1,20,4011,23
1,20,6921,32
1,20,1279,25
1,20,1646,9
1,20,265,122
1,20,7743,223
1,20,7809,10
1,20,1304,39
1,20,660,114
1,20,550,2705
1,20,2505,9
1,20,2052,2870
1,20,42,1596
1,20,73,23
1,20,3279,2932
1,20,4738,308
1,20,21,9
1,20,774,9
1,20,4954,7
1,20,13,1153
1,20,13,95
1,20,2,3044
1,20,2,841
1,20,415,229
1,20,2182,79
1,20,1391,6
1,982,11,5
1,22,12,190
1,22,12,661
1,22,12,205
1,22,12,2645
1,22,12,13
1,22,12,5102
1,22,360,31
1,22,360,46
1,22,252,10
1,22,65,1349
1,22,335,9
1,22,105,34
1,22,83,873
1,22,880,10
1,22,1288,5597
1,22,63,9
1,22,63,37
1,22,63,158
1,22,36,42
1,22,20,1138
1,22,20,1609
1,22,20,1826
1,22,2052,3350
1,22,227,34
1,22,227,73
1,22,555,4768
1,22,406,18
1,22,53,10
1,22,1531,13
1,22,1114,8
1,22,3447,122
1,22,31,6
1,22,31,39
1,22,31,14
1,22,46,4593
1,22,46,2644
1,22,57,1007
1,3129,1,1619
1,37,6093,58
1,37,329,1541
1,37,7867,3544
1,37,893,3
1,37,196,766
1,3130,12,2771
1,3131,7536,1
1,512,1727,1
1,126,12,128
1,126,12,2521
1,126,12,2624
1,126,1,275
1,109,145,40
1,109,1429,1479
1,109,157,46
1,109,1722,4006
1,109,1722,40
1,287,2862,1
1,287,769,852
1,4414,2,123
1,467,1284,252
1,467,1284,357
1,467,4587,2613
1,1482,1,8
1,1482,1437,114
1,384,2568,451
1,207,27,39
1,207,27,2
1,207,7,336
1,207,7,133
1,760,8,617
1,4425,759,2861
1,3140,1,4646
1,3140,4646,3
1,3146,441,695
1,2485,847,1082
1,4437,21,10
1,900,265,5
1,900,1303,1221
1,366,560,310
1,96,8,1036
1,96,249,2184
1,96,54,47
1,514,720,2161
1,4442,1,7980
1,818,6,17
1,818,2,7417
1,247,8,2336
1,551,394,1884
1,2032,4,2
1,667,11,25
1,667,2,678
1,819,8,3005
1,819,805,1
1,258,6892,460
1,1713,1596,29
1,3156,7999,1
1,4450,7999,1
1,176,112,1666
1,901,6599,8
1,763,210,421
1,763,2058,4
1,1082,4250,3456
1,440,244,1105
1,386,7,2625
1,3166,1,6
1,2499,11,5
1,2499,628,1
1,2042,4364,1909
1,387,4,4235
1,387,4,1027
1,1083,6912,383
1,1721,1,2629
1,2043,11,25
1,1493,1762,26
1,2503,4,3087
1,441,8,7999
1,97,2819,916
1,97,1439,35
1,97,7,2
1,97,59,5148
1,97,2121,3371
1,3168,93,500
1,3168,7858,1
1,59,3324,3
1,713,297,26
1,2046,958,1025
1,989,3786,7324
1,989,2280,12
1,1725,1,254
1,1725,1,63
1,1725,1,2503
1,1725,1,292
1,3172,4,2
1,116,34,1018
1,116,1178,2
1,2048,2579,2
1,2048,21,10
1,906,1,295
1,906,1,655
1,906,1,3118
1,906,1,20
1,906,1,71
1,470,57,34
1,1497,144,429
1,4515,7999,4
1,1324,1,8
1,4517,1154,746
1,2055,1,8
1,2055,1,737
1,2055,1,959
1,2055,1,932
1,2055,88,1
1,670,2478,4845
1,227,6092,62
1,227,34,3921
1,227,40,32
1,227,73,1805
1,2060,1,18
1,2060,3,8000
1,4528,1,18
1,4528,1,579
1,714,1066,8
1,714,1693,627
1,714,206,82
1,1190,1,1046
1,1190,7922,1915
1,4530,995,7
1,164,248,35
1,715,12,65
1,56,446,7999
1,56,446,60
1,56,178,134
1,56,178,21
1,56,1767,46
1,56,60,2974
1,1191,1,36
1,112,2472,175
1,112,3214,636
1,112,4,22
1,112,4,127
1,112,2579,11
1,112,568,26
1,1742,358,1
1,4538,11,23
1,2063,9,5
1,30,7999,21
1,30,951,21
1,30,2853,21
1,30,253,3109
1,30,2861,562
1,30,2303,3433
1,30,2936,53
1,30,1286,36
1,30,2361,12
1,30,2416,53
1,30,549,7999
1,30,549,8
1,30,549,500
1,30,549,83
1,30,549,20
1,30,2479,53
1,30,2480,4107
1,30,985,12
1,30,985,7361
1,30,985,36
